transaction_id,customer_id,amount,currency,transaction_date,country,channel,merchant_category,status
743,1086,171.82,GBP,2024-02-21,USA,In-Store,Restaurant,Refunded
744,1056,415.3,MXN,2024-01-06,Canada,Online,Grocery,Refunded
745,1074,218.29,EUR,2024-01-19,Spain,Mobile,Travel,Declined
746,1011,128.11,GBP,2024-01-05,Mexico,In-Store,Pharmacy,Pending
747,1073,310.49,CAD,2024-02-01,Spain,In-Store,Fashion,Declined
748,1095,354.85,MXN,2024-01-10,USA,Mobile,Fashion,Completed
749,1015,87.69,MXN,2024-01-09,UK,Online,Grocery,Declined
750,1071,87.97,CAD,2024-01-27,Canada,Mobile,Pharmacy,Declined
751,1075,23.15,MXN,2024-01-13,Mexico,Mobile,Electronics,Declined
752,1023,369.52,CAD,2024-01-19,UK,Mobile,Grocery,Pending
753,1027,333.58,GBP,2024-01-21,Spain,In-Store,Pharmacy,Completed
754,1007,239.94,EUR,2024-01-24,Mexico,Online,Grocery,Declined
755,1091,422.86,CAD,2024-02-07,UK,Online,Fashion,Pending
756,1035,403.81,USD,2024-01-04,Mexico,Mobile,Travel,Completed
757,1089,294.75,CAD,2024-01-24,USA,In-Store,Grocery,Refunded
758,1007,434.79,MXN,2024-02-28,USA,Mobile,Electronics,Declined
759,1057,106.89,GBP,2024-02-04,Canada,In-Store,Restaurant,Completed
760,1059,60.4,GBP,2024-01-03,Canada,In-Store,Pharmacy,Declined
761,1049,138.53,CAD,2024-01-04,USA,In-Store,Grocery,Refunded
762,1027,33.26,EUR,2024-02-26,Mexico,In-Store,Grocery,Completed
763,1091,267.93,USD,2024-02-06,USA,Online,Electronics,Pending
764,1040,468.62,GBP,2024-02-09,Canada,In-Store,Travel,Completed
765,1099,24.48,MXN,2024-02-17,USA,In-Store,Grocery,Pending
766,1063,65.44,MXN,2024-02-23,USA,Mobile,Grocery,Completed
767,1026,228.84,EUR,2024-02-04,Mexico,Mobile,Travel,Pending
768,1062,467.27,GBP,2024-01-31,UK,Online,Electronics,Refunded
769,1016,161.5,CAD,2024-02-25,Canada,Mobile,Pharmacy,Refunded
770,1072,256.08,MXN,2024-02-13,Mexico,In-Store,Pharmacy,Refunded
771,1032,25.58,EUR,2024-01-25,USA,Mobile,Grocery,Completed
772,1083,78.43,GBP,2024-02-09,USA,Online,Travel,Refunded
773,1076,493.38,GBP,2024-01-13,UK,Mobile,Grocery,Declined
774,1091,482.73,GBP,2024-01-04,Canada,Mobile,Restaurant,Refunded
775,1028,7.45,GBP,2024-02-15,Canada,Online,Pharmacy,Pending
776,1012,476.15,GBP,2024-01-14,Spain,Online,Fashion,Pending
777,1045,321.36,MXN,2024-01-13,Canada,In-Store,Restaurant,Pending
778,1034,434.62,EUR,2024-01-27,UK,Mobile,Grocery,Completed
779,1005,230.1,GBP,2024-01-06,Spain,In-Store,Electronics,Declined
780,1081,260.22,USD,2024-01-17,Spain,Mobile,Pharmacy,Refunded
781,1068,246.98,USD,2024-02-05,USA,Mobile,Fashion,Declined
782,1046,335.1,EUR,2024-02-09,USA,In-Store,Restaurant,Declined
783,1024,74.13,CAD,2024-02-18,Canada,Mobile,Pharmacy,Pending
784,1065,19.84,CAD,2024-02-04,Spain,Mobile,Travel,Pending
785,1009,157.43,CAD,2024-01-17,USA,Mobile,Electronics,Pending
786,1055,353.82,USD,2024-02-10,UK,Online,Restaurant,Completed
787,1029,104.92,CAD,2024-01-02,USA,In-Store,Travel,Declined
788,1004,338.35,MXN,2024-02-26,USA,Online,Grocery,Declined
789,1032,485.11,GBP,2024-01-13,Spain,In-Store,Travel,Completed
790,1064,51.48,USD,2024-02-21,Spain,In-Store,Restaurant,Completed
791,1017,337.94,EUR,2024-01-02,Mexico,Mobile,Restaurant,Completed
792,1095,224.66,EUR,2024-02-21,UK,In-Store,Grocery,Declined
793,1048,434.73,GBP,2024-01-28,Spain,Online,Travel,Declined
794,1010,92.69,USD,2024-02-12,Canada,Online,Travel,Pending
795,1084,347.85,CAD,2024-02-28,UK,Online,Grocery,Pending
796,1025,419.87,CAD,2024-01-26,UK,In-Store,Travel,Declined
797,1062,472.58,MXN,2024-01-22,Spain,Online,Pharmacy,Pending
798,1088,343.21,MXN,2024-02-16,UK,In-Store,Grocery,Completed
799,1085,251.1,CAD,2024-02-12,Spain,Online,Electronics,Refunded
800,1058,310.83,EUR,2024-02-24,USA,Online,Restaurant,Pending
801,1026,435.11,EUR,2024-01-03,Mexico,In-Store,Electronics,Declined
802,1048,287.45,MXN,2024-02-04,USA,Online,Pharmacy,Pending
803,1076,20.04,GBP,2024-02-29,Spain,Mobile,Pharmacy,Pending
804,1032,465.82,CAD,2024-02-27,Spain,In-Store,Fashion,Pending
805,1097,346.32,MXN,2024-01-12,USA,In-Store,Fashion,Refunded
806,1098,339.87,MXN,2024-01-24,Canada,In-Store,Fashion,Completed
807,1000,111.76,CAD,2024-01-05,Canada,Mobile,Grocery,Declined
808,1020,331.15,CAD,2024-01-20,Canada,In-Store,Travel,Refunded
809,1054,199.96,EUR,2024-02-08,Spain,Online,Pharmacy,Declined
810,1005,327.36,GBP,2024-02-08,UK,Online,Electronics,Declined
811,1091,57.76,GBP,2024-01-13,Spain,Online,Electronics,Declined
812,1080,330.63,CAD,2024-02-10,UK,In-Store,Electronics,Refunded
813,1068,499.71,USD,2024-02-26,USA,Online,Electronics,Completed
814,1094,28.86,MXN,2024-02-22,Mexico,In-Store,Fashion,Declined
815,1004,488.7,MXN,2024-02-14,UK,Online,Electronics,Completed
816,1002,206.42,CAD,2024-01-12,Canada,Mobile,Travel,Completed
817,1052,436.02,USD,2024-01-13,Spain,Mobile,Fashion,Pending
818,1022,392.28,EUR,2024-02-25,USA,Mobile,Electronics,Refunded
819,1052,285.67,CAD,2024-01-10,Canada,Mobile,Grocery,Refunded
820,1036,370.53,CAD,2024-02-02,USA,In-Store,Restaurant,Pending
821,1073,439.87,MXN,2024-02-26,Mexico,Online,Restaurant,Pending
822,1073,205.05,CAD,2024-02-09,Spain,Mobile,Restaurant,Completed
823,1082,166.88,CAD,2024-02-23,Spain,In-Store,Fashion,Declined
824,1016,335.46,CAD,2024-01-16,Mexico,Mobile,Electronics,Refunded
825,1084,404.88,MXN,2024-02-14,Spain,Mobile,Pharmacy,Declined
826,1077,382.33,EUR,2024-02-04,UK,In-Store,Pharmacy,Declined
827,1072,399.92,EUR,2024-01-03,USA,In-Store,Pharmacy,Pending
828,1000,220.61,CAD,2024-02-25,Canada,Online,Fashion,Declined
829,1050,409.83,MXN,2024-01-05,Mexico,Online,Travel,Completed
830,1044,64.5,EUR,2024-01-26,UK,Mobile,Grocery,Pending
831,1076,274.52,EUR,2024-01-11,Canada,Mobile,Grocery,Declined
832,1003,7.85,EUR,2024-01-07,Canada,Online,Restaurant,Pending
833,1061,165.67,MXN,2024-02-22,Mexico,Online,Restaurant,Completed
834,1064,186.4,MXN,2024-02-25,UK,In-Store,Pharmacy,Completed
835,1031,201.11,CAD,2024-01-10,Canada,Online,Pharmacy,Declined
836,1033,349.26,GBP,2024-02-11,Canada,Online,Restaurant,Pending
837,1091,197.34,EUR,2024-02-21,UK,Mobile,Electronics,Declined
838,1094,227.1,GBP,2024-02-03,Spain,Online,Travel,Declined
839,1071,122.58,MXN,2024-01-03,Canada,Mobile,Travel,Pending
840,1038,189.76,MXN,2024-01-08,USA,Online,Travel,Declined
841,1025,117.5,MXN,2024-01-31,UK,In-Store,Travel,Completed
842,1033,41.23,GBP,2024-01-11,Canada,Online,Restaurant,Pending
843,1053,303.71,MXN,2024-02-14,Mexico,Online,Grocery,Pending
844,1002,335.77,CAD,2024-01-07,USA,Online,Restaurant,Pending
845,1049,311.65,MXN,2024-02-14,Canada,Mobile,Travel,Pending
846,1011,234.43,USD,2024-01-02,USA,In-Store,Restaurant,Declined
847,1064,192.99,GBP,2024-01-06,USA,Online,Travel,Declined
848,1053,432.35,USD,2024-02-10,Spain,Mobile,Fashion,Completed
849,1004,261.95,MXN,2024-02-01,USA,In-Store,Pharmacy,Refunded
850,1093,242.2,CAD,2024-01-20,Spain,Mobile,Grocery,Refunded
851,1093,17.69,EUR,2024-02-26,UK,Mobile,Fashion,Completed
852,1056,173.92,MXN,2024-02-03,Spain,In-Store,Electronics,Refunded
853,1016,193.2,CAD,2024-02-19,Mexico,Online,Restaurant,Completed
854,1046,202.42,GBP,2024-01-16,Canada,Mobile,Electronics,Declined
855,1022,292.19,USD,2024-01-25,UK,Mobile,Restaurant,Pending
856,1078,269.13,USD,2024-01-12,UK,Online,Pharmacy,Pending
857,1084,305.91,USD,2024-01-07,Mexico,Online,Fashion,Declined
858,1013,383.62,GBP,2024-02-08,Spain,In-Store,Pharmacy,Pending
859,1065,407.43,CAD,2024-01-17,Canada,In-Store,Travel,Pending
860,1074,360.47,GBP,2024-02-14,Spain,In-Store,Pharmacy,Refunded
861,1050,477.98,USD,2024-01-11,USA,Online,Pharmacy,Declined
862,1037,14.03,MXN,2024-01-06,Spain,Mobile,Travel,Refunded
863,1063,101.91,EUR,2024-01-23,UK,Mobile,Restaurant,Refunded
864,1097,8.74,GBP,2024-01-27,Canada,In-Store,Travel,Pending
865,1037,325.5,GBP,2024-02-15,Spain,Online,Fashion,Pending
866,1049,449.53,CAD,2024-01-06,Canada,Mobile,Pharmacy,Declined
867,1097,125.52,CAD,2024-02-07,Canada,In-Store,Travel,Pending
868,1081,463.88,GBP,2024-01-02,USA,Mobile,Pharmacy,Pending
869,1029,34.83,USD,2024-01-22,USA,Mobile,Fashion,Declined
870,1078,467.55,EUR,2024-01-20,UK,Online,Electronics,Pending
871,1090,179.05,CAD,2024-01-25,Mexico,Online,Fashion,Refunded
872,1050,55.2,USD,2024-01-15,Canada,Mobile,Grocery,Declined
873,1062,245.51,MXN,2024-02-29,Mexico,In-Store,Grocery,Pending
874,1097,132.1,CAD,2024-02-18,UK,Online,Grocery,Completed
875,1051,146.01,USD,2024-01-29,Canada,Mobile,Pharmacy,Declined
876,1037,157.11,USD,2024-01-08,Canada,Online,Restaurant,Declined
877,1096,402.5,EUR,2024-02-06,Mexico,Online,Restaurant,Completed
878,1087,271.88,EUR,2024-02-18,Spain,Online,Restaurant,Pending
879,1078,159.1,MXN,2024-02-21,USA,Mobile,Pharmacy,Pending
880,1029,307.12,USD,2024-02-02,Spain,In-Store,Fashion,Declined
881,1050,359.49,USD,2024-01-22,Mexico,In-Store,Restaurant,Declined
882,1080,139.95,EUR,2024-02-19,USA,In-Store,Electronics,Pending
883,1004,209.71,CAD,2024-02-16,Spain,Online,Grocery,Pending
884,1028,65.33,CAD,2024-01-05,USA,Mobile,Fashion,Refunded
885,1003,94.67,GBP,2024-02-08,Canada,Online,Grocery,Declined
886,1009,342.15,EUR,2024-01-18,Spain,In-Store,Restaurant,Declined
887,1055,94.81,GBP,2024-02-07,USA,In-Store,Fashion,Completed
888,1016,264.96,EUR,2024-02-23,USA,Mobile,Travel,Refunded
889,1073,355.98,MXN,2024-02-22,USA,Online,Electronics,Pending
890,1016,57.9,USD,2024-02-06,Spain,In-Store,Restaurant,Refunded
891,1083,285.82,MXN,2024-01-30,UK,Mobile,Restaurant,Pending
892,1087,132.0,EUR,2024-02-20,Spain,Online,Electronics,Pending
893,1068,481.65,USD,2024-01-31,Mexico,Online,Electronics,Refunded
894,1033,244.36,CAD,2024-01-10,Spain,In-Store,Travel,Declined
895,1005,403.97,CAD,2024-01-15,USA,In-Store,Restaurant,Pending
896,1052,277.36,GBP,2024-02-11,Canada,Online,Pharmacy,Refunded
897,1065,26.49,EUR,2024-02-28,Spain,Online,Restaurant,Completed
898,1076,318.41,EUR,2024-02-17,Spain,In-Store,Grocery,Refunded
899,1042,475.94,CAD,2024-02-13,USA,Online,Fashion,Completed
900,1074,302.8,MXN,2024-01-18,Canada,In-Store,Fashion,Pending
901,1022,410.5,USD,2024-01-23,Canada,Online,Grocery,Refunded
902,1054,442.68,MXN,2024-02-02,Mexico,In-Store,Fashion,Refunded
903,1079,117.9,MXN,2024-01-16,Spain,Mobile,Electronics,Completed
904,1094,109.96,CAD,2024-02-23,Canada,In-Store,Fashion,Refunded
905,1074,307.44,CAD,2024-02-07,Canada,In-Store,Fashion,Refunded
906,1015,208.46,CAD,2024-02-04,UK,Mobile,Grocery,Pending
907,1007,420.73,GBP,2024-02-03,UK,Online,Travel,Refunded
908,1003,450.51,MXN,2024-01-28,Canada,Mobile,Fashion,Declined
909,1003,179.94,EUR,2024-01-02,Mexico,In-Store,Pharmacy,Completed
910,1055,122.25,USD,2024-01-30,Canada,Online,Fashion,Refunded
911,1024,391.36,GBP,2024-01-13,USA,Mobile,Travel,Completed
912,1066,141.03,EUR,2024-02-10,Spain,Online,Grocery,Completed
913,1095,412.19,MXN,2024-01-16,Mexico,Online,Travel,Completed
914,1066,214.75,CAD,2024-02-28,USA,Mobile,Grocery,Refunded
915,1026,335.44,MXN,2024-01-05,Mexico,Online,Electronics,Refunded
916,1092,52.29,USD,2024-02-24,USA,Mobile,Grocery,Completed
917,1031,313.81,GBP,2024-01-28,Spain,In-Store,Electronics,Declined
918,1049,228.63,GBP,2024-02-22,Spain,Online,Electronics,Completed
919,1060,295.37,USD,2024-02-08,UK,In-Store,Grocery,Declined
920,1050,88.17,EUR,2024-02-14,USA,In-Store,Pharmacy,Completed
921,1018,369.75,EUR,2024-01-20,UK,Online,Restaurant,Pending
922,1020,432.08,GBP,2024-01-24,USA,Mobile,Grocery,Completed
923,1004,112.29,GBP,2024-01-27,UK,Online,Fashion,Completed
924,1081,52.38,CAD,2024-01-30,Spain,In-Store,Pharmacy,Refunded
925,1091,16.7,EUR,2024-02-27,Mexico,In-Store,Pharmacy,Declined
926,1041,322.78,USD,2024-02-14,UK,Mobile,Fashion,Pending
927,1060,305.51,EUR,2024-01-27,USA,Online,Restaurant,Declined
928,1021,275.62,CAD,2024-01-26,USA,In-Store,Pharmacy,Pending
929,1020,119.81,GBP,2024-01-07,Spain,In-Store,Electronics,Completed
930,1069,198.5,GBP,2024-02-11,USA,In-Store,Restaurant,Refunded
931,1000,299.27,CAD,2024-02-16,Canada,Mobile,Fashion,Refunded
932,1004,250.9,USD,2024-02-22,Mexico,In-Store,Restaurant,Declined
933,1011,493.95,GBP,2024-02-28,UK,In-Store,Grocery,Refunded
934,1089,72.54,MXN,2024-02-07,Mexico,Online,Restaurant,Declined
935,1045,349.1,GBP,2024-01-05,Spain,Online,Electronics,Declined
936,1033,205.14,MXN,2024-01-23,UK,In-Store,Grocery,Pending
937,1048,216.96,CAD,2024-01-28,UK,In-Store,Travel,Declined
938,1077,360.21,CAD,2024-02-03,Canada,Online,Fashion,Pending
939,1089,347.76,GBP,2024-02-22,Spain,Mobile,Fashion,Refunded
940,1044,495.67,EUR,2024-01-15,USA,Mobile,Restaurant,Declined
941,1026,68.56,MXN,2024-02-01,Canada,Mobile,Pharmacy,Declined
942,1072,56.53,USD,2024-01-26,Canada,Mobile,Grocery,Completed
943,1025,363.55,GBP,2024-02-17,Mexico,Mobile,Travel,Declined
944,1046,291.3,USD,2024-01-31,Mexico,Mobile,Grocery,Declined
945,1085,140.71,GBP,2024-01-19,Mexico,Mobile,Fashion,Completed
946,1055,44.31,EUR,2024-01-09,Canada,Mobile,Grocery,Completed
947,1093,47.4,EUR,2024-01-29,USA,Online,Travel,Refunded
948,1062,447.62,EUR,2024-02-23,UK,Mobile,Pharmacy,Declined
949,1047,99.97,EUR,2024-02-27,Mexico,Mobile,Restaurant,Refunded
950,1060,165.07,CAD,2024-02-20,USA,Mobile,Electronics,Refunded
951,1080,117.19,CAD,2024-02-08,Spain,In-Store,Grocery,Completed
952,1025,180.72,MXN,2024-01-04,Mexico,Online,Electronics,Pending
953,1035,39.36,USD,2024-01-03,UK,Online,Fashion,Refunded
954,1000,261.93,GBP,2024-02-25,Spain,Online,Restaurant,Pending
955,1007,38.47,GBP,2024-01-29,Spain,Mobile,Restaurant,Declined
956,1098,401.18,CAD,2024-02-21,UK,Mobile,Grocery,Completed
957,1051,120.69,GBP,2024-01-11,Mexico,In-Store,Pharmacy,Declined
958,1078,272.31,CAD,2024-02-02,Canada,Online,Restaurant,Declined
959,1046,440.64,MXN,2024-02-07,UK,Mobile,Grocery,Completed
960,1055,327.18,USD,2024-02-27,UK,Online,Grocery,Declined
961,1085,268.81,MXN,2024-01-11,UK,In-Store,Electronics,Completed
962,1013,165.55,EUR,2024-01-27,Spain,In-Store,Restaurant,Pending
963,1089,169.84,EUR,2024-02-02,USA,In-Store,Grocery,Declined
964,1027,336.4,EUR,2024-01-21,Canada,Online,Electronics,Completed
965,1086,497.1,MXN,2024-02-08,Mexico,Mobile,Travel,Refunded
966,1077,332.61,GBP,2024-01-31,Mexico,Mobile,Electronics,Declined
967,1087,281.1,USD,2024-02-07,USA,In-Store,Electronics,Pending
968,1001,366.67,EUR,2024-02-15,UK,Mobile,Grocery,Completed
969,1025,235.28,EUR,2024-01-02,Canada,In-Store,Fashion,Declined
970,1013,34.77,EUR,2024-01-27,Mexico,Online,Fashion,Declined
971,1058,283.34,USD,2024-02-05,Mexico,In-Store,Pharmacy,Declined
972,1055,479.02,EUR,2024-01-11,UK,Online,Fashion,Pending
973,1006,91.77,USD,2024-02-16,USA,In-Store,Electronics,Completed
974,1002,346.55,EUR,2024-01-18,Canada,Mobile,Pharmacy,Refunded
975,1022,104.46,MXN,2024-02-28,USA,Mobile,Grocery,Refunded
976,1017,270.23,MXN,2024-01-01,USA,In-Store,Restaurant,Refunded
977,1037,52.85,USD,2024-02-04,Canada,Mobile,Electronics,Completed
978,1098,227.93,MXN,2024-02-04,Canada,Mobile,Electronics,Refunded
979,1014,379.3,USD,2024-01-31,Mexico,Mobile,Pharmacy,Pending
980,1063,177.05,MXN,2024-01-28,Mexico,Online,Grocery,Completed
981,1088,334.13,MXN,2024-02-08,Canada,Mobile,Travel,Declined
982,1027,398.75,USD,2024-01-01,Spain,Online,Electronics,Pending
983,1073,463.95,GBP,2024-01-25,Mexico,In-Store,Travel,Declined
984,1038,121.15,MXN,2024-02-12,Spain,Mobile,Travel,Refunded
985,1056,202.66,EUR,2024-02-07,Canada,Mobile,Fashion,Pending
986,1016,80.45,GBP,2024-01-20,Mexico,Mobile,Grocery,Completed
987,1085,496.28,USD,2024-01-03,USA,In-Store,Travel,Pending
988,1089,463.87,GBP,2024-02-20,Canada,Online,Grocery,Declined
989,1043,272.28,CAD,2024-01-02,UK,Online,Fashion,Completed
990,1024,421.81,CAD,2024-01-18,Spain,Mobile,Grocery,Pending
991,1016,262.87,MXN,2024-02-13,Canada,In-Store,Electronics,Pending
992,1012,313.67,MXN,2024-01-10,Canada,In-Store,Travel,Pending
993,1083,49.12,EUR,2024-01-05,Mexico,In-Store,Grocery,Pending
994,1024,378.86,GBP,2024-01-09,Mexico,In-Store,Restaurant,Completed
995,1067,68.22,CAD,2024-01-02,Mexico,In-Store,Grocery,Declined
996,1009,413.9,MXN,2024-02-03,UK,Online,Travel,Pending
997,1066,392.1,GBP,2024-02-29,Mexico,Online,Fashion,Completed
998,1017,355.83,MXN,2024-02-07,Canada,Online,Fashion,Declined
999,1099,22.9,MXN,2024-01-31,Mexico,Mobile,Travel,Pending
1000,1085,155.05,CAD,2024-01-10,USA,In-Store,Electronics,Declined
